fuente,external_id,nombre,descripcion,categoria,tipo_plantilla,municipio,territorio,direccion,lat,lng,telefono,email,website,es_lluvia,es_carrito,es_cambiador,es_silla_ruedas,es_mascotas,edad_minima
,https://turismoa.euskadi.eus/es/aquariums/aquarium-de-donostia-san-sebastian/webtur00-content/es/,Aquarium de San Sebastián,El Aquarium de San Sebastián está dotado de uno de los mejores oceanarios de Europa...,ocio,Aquariums,Donostia / San Sebastián,gipuzkoa,Plaza Carlos Blasco de Imaz,43.32287472,-1.99206009,943 440 099,info@aquariumss.com,http://www.aquariumss.com/,True,True,True,True,False,0
,https://turismoa.euskadi.eus/es/parques-tematicos-atracciones/parque-de-atracciones-del-monte-igueldo/webtur00-content/es/,Parque de Atracciones del Monte Igueldo,Está situado en un alto al que podemos acceder por el Funicular y desde el que podremos di...,ocio,Parques temáticos y de atracciones,Donostia / San Sebastián,gipuzkoa,"Paseo del Faro, 134",43.32065551141365,-2.0102367522784403,943 213 525,info@monteigueldo.es,https://www.monteigueldo.es/,False,False,False,True,False,4
,https://turismoa.euskadi.eus/es/bares-pintxos/de-pintxos-por-el-casco-viejo-de-bilbao/webtur00-content/es/,De pintxos por el Casco Viejo de Bilbao,Es la zona de más tradición de la capital vizcaína y allí acuden desd...,ocio,Zonas de bares,Bilbao,bizkaia,,43.25958833964574,-2.924041814819361,,,,True,False,False,True,True,0
,https://turismoa.euskadi.eus/es/bares-pintxos/de-pintxos-por-la-zona-centro-de-vitoria-gasteiz/webtur00-content/es/,De pintxos por el centro Vitoria-Gasteiz,La gastronomía es uno de los grandes placeres que Vitoria-Gasteiz ofrece; manteniendo la r...,ocio,Zonas de bares,Vitoria-Gasteiz,araba,,42.84627749565422,-2.6763342301941293,,,,False,False,False,True,False,0
,https://turismoa.euskadi.eus/es/bares-pintxos/de-pintxos-por-el-casco-viejo-de-vitoria-gasteiz/webtur00-content/es/,De pintxos por el Casco Viejo de Vitoria-Gasteiz,Las calles empedradas del Casco Viejo de Vitoria-Gasteiz están repletas de bares que ofrec...,ocio,Zonas de bares,Vitoria-Gasteiz,araba,,42.8466708032576,-2.674832193145789,,,,True,True,False,False,False,0
,https://turismoa.euskadi.eus/es/bares-pintxos/de-pintxos-por-el-ensanche-de-bilbao/webtur00-content/es/,De pintxos por el Ensanche de Bilbao,"El Ensanche es la arteria comercial de Bilbao, repleta de tiendas y oficinas, por lo que el tente...",ocio,Zonas de bares,Bilbao,bizkaia,,43.2611588012173,-2.926772303596522,,,,True,True,False,False,False,4
,https://turismoa.euskadi.eus/es/bares-pintxos/de-pintxos-por-indautxu-bilbao/webtur00-content/es/,"De pintxos por Indautxu, Bilbao",Es una de las áreas bilbaínas que combina el ambiente nocturno con la vida diurna. ...,ocio,Zonas de bares,Bilbao,bizkaia,,43.26427616461077,-2.945370740905787,,,,True,False,False,False,True,4
,https://turismoa.euskadi.eus/es/bares-pintxos/de-pintxos-por-la-gran-via-de-bilbao/webtur00-content/es/,De pintxos por la Gran Vía de Bilbao,El final de la Gran Vía y las calles aledañas constituyen uno de los principales es...,ocio,Zonas de bares,Bilbao,bizkaia,,43.26141663431902,-2.932195730224634,,,,True,False,True,True,False,4
,https://turismoa.euskadi.eus/es/bares-pintxos/de-pintxos-por-la-parte-vieja-de-san-sebastian/webtur00-content/es/,De pintxos por la Parte Vieja de San Sebastián,Es el templo de los pintxos tanto para las cuadrillas locales como para los turistas que cada fin...,ocio,Zonas de bares,Donostia / San Sebastián,gipuzkoa,,43.32156018196298,-1.9856452652206824,,,,False,True,False,False,True,0
,https://turismoa.euskadi.eus/es/bares-pintxos/de-pintxos-por-la-zona-centro-de-san-sebastian/webtur00-content/es/,De pintxos por la zona centro de San Sebastián,"Es la zona elegante de San Sebastián, entre La Concha y el río Urumea.  En ell...",ocio,Zonas de bares,Donostia / San Sebastián,gipuzkoa,,43.31816474450179,-1.985135645507853,,,,False,False,False,True,False,4
,https://turismoa.euskadi.eus/es/bares-pintxos/de-pintxos-por-ondarreta-san-sebastian/webtur00-content/es/,"De pintxos por Ondarreta, San Sebastián","Frente a la playa de Ondarreta, en el lado izquierdo de la bahía está el acogedor b...",ocio,Zonas de bares,Donostia / San Sebastián,gipuzkoa,,43.31270042379962,-2.009404272674601,,,,True,False,False,False,False,4
,https://turismoa.euskadi.eus/es/bares-pintxos/de-pintxos-por-gros-san-sebastian/webtur00-content/es/,"De pintxos por Gros, San Sebastián",El Kursaal y la Playa de la Zurriola son las principales atracciones de este barrio residencial d...,ocio,Zonas de bares,Donostia / San Sebastián,gipuzkoa,,43.32405004883649,-1.9794386335602208,,,,False,True,False,True,False,2
,https://turismoa.euskadi.eus/es/parques-tematicos-atracciones/karpin-abentura/webtur00-content/es/,BBK Karpin Fauna,Hubo una época en la que los dinosaurios dominaron el planeta. Un meteorito acabó c...,ocio,Parques temáticos y de atracciones,Karrantza Harana/Valle de Carranza,bizkaia,Barrio de Biáñez 37,43.2464374,-3.340641699999992,626 622 245,info@bbkkarpinfauna.eus,https://bbkkarpinfauna.eus/,True,False,True,False,False,2
,https://turismoa.euskadi.eus/es/parques-tematicos-atracciones/basoa-izenaduba/webtur00-content/es/,Izenaduba Basoa,"¡Izenaduba es un bosque mágico! Olentzero, los galtzagorris, Mari, las lamias, Basaj...",ocio,Parques temáticos y de atracciones,Mungia,bizkaia,Landetxo Goikoa,43.35694612402693,-2.855029276782261,946 740 061,olentzero@izenaduba.com,http://www.izenaduba.com,False,True,True,False,False,0
,https://turismoa.euskadi.eus/es/parques-tematicos-atracciones/basondo/webtur00-content/es/,Basondo,Basondo es un refugio para la fauna silvestre amenazada que cuenta con más de 60.000 metro...,ocio,Parques temáticos y de atracciones,Kortezubi,bizkaia,"Barrio Basondo, 6bis",43.3449152,-2.6396329,946 254 436,info@basondo.com,http://www.basondo.com/es/,False,True,False,False,False,0
